-0.76248	-0.37269	-0.12187	0.00001	
-0.64931	-0.31314	-0.08520	-0.00029	
-0.18306	-0.06534	-0.00630	-0.00042	
-0.30805	-0.11663	-0.02938	-0.00038	
0.19604	0.12147	0.05483	-0.00025	
0.08646	0.03820	0.02136	-0.00012	
-0.07774	-0.05946	-0.01022	-0.00012	
0.14925	0.07790	0.03358	-0.00014	
0.24174	0.13350	0.03551	0.00013	
0.04790	0.03430	0.01712	0.00023	
-0.04193	0.02243	-0.02890	0.00012	
0.10162	0.08704	-0.00356	0.00019	
-0.05503	-0.00804	-0.02267	0.00030	
-0.18300	-0.04123	-0.04614	0.00024	
-0.07174	-0.04211	-0.00679	0.00001	
0.00028	-0.02117	0.02812	-0.00004	
-0.02862	0.00159	-0.01058	0.00012	
0.03952	0.04158	0.00040	0.00032	
-0.03260	-0.01027	-0.00780	0.00020	
-0.17970	-0.08080	-0.01482	0.00018	
-0.10600	-0.05926	-0.00583	0.00016	
-0.05946	-0.03450	-0.00349	0.00018	
0.08613	0.04027	0.01236	0.00022	
0.06205	0.03574	0.01339	0.00026	
0.05497	0.02735	0.01377	0.00033	
0.00799	-0.00525	0.00477	0.00030	
0.03229	0.02365	0.00252	0.00032	
-0.01489	0.00237	-0.00777	0.00031	
-2.17044	-2.71177	-1.24555	-0.00354	
-2.14251	-2.02929	-0.70517	-0.00431	
-2.42853	-0.25880	0.37691	-0.00036	
-1.97538	-0.05848	0.11318	-0.00183	
-0.25883	1.19429	0.46556	-0.00520	
2.03574	2.07100	0.71786	-0.00389	
2.79403	1.83933	0.69971	-0.00281	
2.84488	1.32767	0.41809	-0.00096	
1.54885	0.73111	0.24700	-0.00009	
0.19269	0.04213	0.00426	0.00050	
0.17582	0.07012	-0.05798	0.00047	
0.22209	0.04443	0.01848	0.00060	
-0.01623	-0.02255	-0.03829	0.00019	
-0.07583	-0.14333	-0.05170	0.00057	
0.07187	0.03860	-0.00188	0.00031	
0.08296	-0.02955	-0.01795	0.00023	
-0.25697	-0.14912	-0.05115	0.00033	
-0.10191	-0.17751	-0.05608	0.00026	
-0.04773	-0.09207	-0.03683	0.00041	
0.03497	0.00347	-0.00699	0.00058	
0.11981	0.00724	-0.01442	0.00082	
0.04625	0.01811	-0.00022	0.00079	
0.17666	0.13192	0.01829	0.00097	
0.04607	0.03402	0.01572	0.00097	
-0.01002	0.00007	0.00363	0.00102	
-0.00224	0.01363	0.00494	0.00103	
-0.10068	-0.10595	-0.03205	0.00079	
0.08809	-0.10421	-0.05001	0.00091	
0.03400	-0.01746	-0.01565	0.00090	
0.17563	-0.00542	-0.00406	0.00094	
0.10101	0.09185	0.02887	0.00089	
0.04210	0.06397	0.01850	0.00110	
0.06153	-0.02782	-0.00812	0.00095	
-0.31390	-0.04390	-0.02252	0.00096	
-0.92463	-2.99849	-1.42099	-0.00909	
-1.79540	-1.76247	-0.44742	-0.00382	
-3.78068	0.02349	1.18461	0.00285	
-2.81594	0.73821	0.92161	0.00480	
-0.70402	1.08710	0.42340	-0.00828	
0.41868	0.94147	0.15296	-0.00730	
1.72711	0.38387	-0.02505	-0.00768	
1.34606	-0.33454	-0.15461	-0.00294	
2.07835	0.22618	-0.04277	0.00287	
1.86422	0.27104	-0.15338	0.00309	
1.09164	0.15716	-0.02007	0.00127	
0.61954	0.02269	-0.04010	0.00120	
0.40459	0.05371	0.00038	0.00124	
-0.02197	-0.16294	-0.09126	0.00120	
-0.27206	-0.15544	-0.03720	0.00149	
-0.49297	-0.35161	-0.11929	0.00149	
0.05178	0.01133	0.00723	0.00189	
0.19522	0.08908	0.02497	0.00187	
-0.18852	-0.03843	0.00513	0.00169	
-0.38120	-0.19584	-0.06096	0.00169	
0.08958	0.01765	0.02987	0.00159	
-0.06106	-0.03878	-0.02522	0.00154	
0.22360	0.11502	0.01101	0.00176	
-0.18195	-0.09118	-0.06085	0.00176	
-0.06902	0.00105	0.01252	0.00132	
0.15362	0.07460	0.01570	0.00146	
0.21928	0.10292	0.02468	0.00149	
0.20501	0.10787	0.03723	0.00118	
-0.00057	0.00877	0.01018	0.00128	
-0.22115	-0.13104	-0.04413	0.00137	
-0.07159	-0.04156	-0.00695	0.00119	
0.07820	-0.02392	0.00435	0.00054	
0.18946	0.10076	0.01459	0.00065	
0.18603	0.08600	0.03103	0.00048	
0.12864	0.07727	0.02524	0.00058	
0.21915	0.10827	0.04153	0.00053	
0.15636	0.07691	0.02308	0.00063	
0.06125	0.03629	0.01055	0.00061	
-0.01947	-0.00894	-0.00525	0.00064	
0.03471	0.01981	0.01061	0.00061	
-0.03603	-0.01740	-0.00642	0.00053	
-0.01688	-0.00770	-0.00154	0.00053	
-0.05811	-0.04099	-0.01489	0.00060	
0.02148	0.01596	0.00659	0.00059	
0.01944	0.01765	0.00620	0.00054	
-0.02583	-0.01595	-0.00594	0.00057	
-0.00795	-0.00296	0.00075	0.00058	
-0.02778	-0.00948	0.00005	0.00057	
-0.08775	-0.05781	-0.02109	0.00057	
0.07524	0.01788	0.00856	0.00059	
0.02035	0.00990	0.00180	0.00064	
-0.02738	-0.00476	0.00239	0.00068	
0.03440	0.01861	0.00385	0.00070	
0.12016	0.06311	0.02585	0.00059	
-2.28741	-2.51505	-1.03646	-0.00484	
-1.01555	-3.32933	-1.56085	-0.00202	
-1.19860	-2.02543	-0.19392	0.00954	
-3.23075	0.58286	0.80943	-0.00467	
-2.18893	1.65496	0.49719	-0.00784	
1.09337	1.88932	0.41816	-0.00287	
2.85305	3.75485	1.11275	0.00914	
2.37943	2.71896	0.79902	0.00803	
1.86576	0.06228	0.15229	0.00477	
1.28908	-0.89617	-0.06249	0.00315	
1.10640	-0.56153	-0.09408	0.00198	
0.07504	-0.73863	-0.20479	0.00211	
-0.66654	-0.73556	-0.25896	0.00146	
-0.84658	-0.65040	-0.19905	0.00087	
-0.41870	-0.28965	-0.09208	0.00067	
-0.19777	-0.11766	-0.03502	0.00046	
0.02884	0.00135	-0.00114	0.00044	
-0.03400	-0.04908	-0.02167	0.00044	
0.17835	0.06036	-0.00047	0.00059	
0.03355	0.03213	0.01415	0.00063	
0.21085	0.11776	0.03246	0.00101	
0.14393	0.04470	0.01514	0.00097	
0.08373	0.02774	0.01010	0.00108	
0.13676	0.05294	-0.00319	0.00106	
0.06092	0.05414	-0.00571	0.00113	
0.10259	0.05551	0.01288	0.00106	
-0.05612	-0.04185	0.00035	0.00119	
-0.05931	-0.04407	-0.02724	0.00121	
-0.02957	-0.00242	0.00861	0.00128	
-0.03179	-0.04892	-0.01395	0.00117	
-0.10847	-0.05072	-0.01233	0.00096	
0.01081	0.02113	0.00758	0.00110	
-0.01056	-0.01821	-0.00031	0.00105	
0.08819	0.04280	0.00972	0.00120	
0.08238	0.04240	0.00314	0.00126	
