0.00324	0.00116	-0.00052	0.00218	
0.00354	0.00120	-0.00036	0.00219	
0.00434	0.00115	0.00010	0.00221	
0.00431	0.00123	0.00006	0.00222	
0.00485	0.00172	-0.00012	0.00223	
0.00525	0.00191	0.00000	0.00224	
0.00540	0.00201	0.00011	0.00225	
0.00531	0.00200	0.00014	0.00226	
0.00497	0.00186	0.00015	0.00227	
0.00471	0.00175	0.00014	0.00228	
0.00430	0.00157	0.00012	0.00229	
0.00402	0.00145	0.00011	0.00229	
3.03045	1.68599	0.54811	0.00409	
