0.00000	-16.33941	8.02959	-0.24393	0.11646	
0.00000	-16.33941	8.02959	-0.24393	0.11646	
0.00000	-16.33941	8.02959	-0.24393	0.11646	
0.00000	-16.33941	8.02959	-0.24393	0.11646	
0.00000	-16.33941	8.02959	-0.24393	0.11646	
0.00000	-16.33941	8.02959	-0.24393	0.11646	
0.00000	-30.59241	-87.73843	-0.06423	-0.60930	
0.00000	-19.85545	-15.59519	-0.19960	-0.06257	
0.00000	-17.94000	-2.72500	-0.22375	0.03496	
0.00000	-16.33941	8.02959	-0.24393	0.11646	
0.00000	-16.33941	8.02959	-0.24393	0.11646	
0.00000	-16.33941	8.02959	-0.24393	0.11646	
0.00000	-16.33941	8.02959	-0.24393	0.11646	
0.00000	-16.33941	8.02959	-0.24393	0.11646	
0.00000	-16.33941	8.02959	-0.24393	0.11646	
0.00000	-16.33941	8.02959	-0.24393	0.11646	
0.00000	-16.33941	8.02959	-0.24393	0.11646	
0.00000	-19.29542	3.18302	-37.60120	-0.36747	
0.00000	-20.47170	1.25443	-52.46677	-0.56004	
0.00000	-20.60813	1.03075	-54.19088	-0.58238	
0.00000	-6.17645	0.36265	-30.23745	-0.34641	
0.00000	32.09838	20.50868	-30.05334	-0.18345	
0.00000	39.69246	18.20948	-7.23081	0.03483	
0.00000	34.71852	40.22139	-21.16279	0.15464	
0.00000	24.58280	32.92329	-1.75129	0.31209	
0.00000	-14.27481	10.87752	-0.58873	0.14272	
0.00000	-32.83072	36.19147	-16.83913	0.04625	
0.00000	-5.25011	5.41855	-12.33340	-0.57139	
0.00000	11.31576	12.53543	12.16707	-0.24460	
0.00000	-17.43282	10.66710	-0.96781	-0.15917	
0.00000	-0.65367	16.02106	13.21024	-0.02751	
0.00000	-8.77420	23.61610	21.00756	0.09978	
0.00000	6.26238	1.06416	2.03865	-0.00134	
0.00000	-3.97094	9.45232	10.27190	0.18857	
0.00000	-1.83275	4.06063	-5.56382	-0.28249	
0.00000	3.20793	2.89140	3.67942	0.06068	
0.00000	-12.67308	7.01707	0.35335	0.10274	
0.00000	21.97222	-2.55077	5.99735	-0.02691	
0.00000	-10.28089	2.96764	2.97033	0.04358	
0.00000	-17.47360	6.17053	14.36119	-0.05129	
0.00000	-8.44580	-22.35458	22.57160	-0.27774	
0.00000	-30.15763	-17.20933	29.46104	-0.34229	
0.00000	21.48428	-110.26316	13.47414	-1.70605	
0.00000	-12.23455	-151.11355	39.45581	-2.91771	
0.00000	-92.87114	-70.77776	136.82613	-1.24877	
0.00000	-50.87386	-83.99520	26.75446	-0.17853	
0.00000	-208.44735	-178.55061	43.59991	1.27143	
0.00000	-99.89114	-73.83243	65.89645	-0.85461	
0.00000	-42.59687	-13.12118	-2.20622	-0.00571	
0.00000	-54.28957	-46.70265	14.32183	1.85304	
0.00000	21.57717	-3.19704	-8.83846	1.40081	
0.00000	60.85466	-91.11419	-27.43120	0.74694	
0.00000	-53.61255	-242.41418	0.22600	-1.78150	
0.00000	-16.33941	8.02959	-0.24393	0.11646	
0.00000	-6.85642	11.15611	5.00590	0.10157	
0.00000	-16.33941	8.02959	-0.24393	0.11646	
0.00000	-16.33941	8.02959	-0.24393	0.11646	
0.00000	-16.33941	8.02959	-0.24393	0.11646	
0.00000	-16.33941	8.02959	-0.24393	0.11646	
0.00000	-22.50824	-86.97241	-20.01161	0.20286	
0.00000	-16.99527	-78.79574	-42.17273	0.41647	
0.00000	-36.58082	-20.64027	-7.26261	0.72246	
0.00000	-46.40347	-9.93779	27.41187	0.50213	
0.00000	-120.72246	-51.83530	-0.25924	0.52988	
0.00000	-78.69958	-28.94646	58.06025	0.90364	
0.00000	-16.33941	8.02959	-0.24393	0.11646	
0.00000	-16.33941	8.02959	-0.24393	0.11646	
0.00000	-16.33941	8.02959	-0.24393	0.11646	
0.00000	-16.33941	8.02959	-0.24393	0.11646	
0.00000	-16.33941	8.02959	-0.24393	0.11646	
0.00000	-16.33941	8.02959	-0.24393	0.11646	
0.00000	-16.33941	8.02959	-0.24393	0.11646	
0.00000	-16.33941	8.02959	-0.24393	0.11646	
0.00000	-16.33941	8.02959	-0.24393	0.11646	
0.00000	-16.33941	8.02959	-0.24393	0.11646	
0.00000	-16.33941	8.02959	-0.24393	0.11646	
0.00000	-16.33941	8.02959	-0.24393	0.11646	
0.00000	-16.33941	8.02959	-0.24393	0.11646	
0.00000	-16.33941	8.02959	-0.24393	0.11646	
0.00000	-16.33941	8.02959	-0.24393	0.11646	
0.00000	-16.33941	8.02959	-0.24393	0.11646	
0.00000	-16.33941	8.02959	-0.24393	0.11646	
0.00000	-16.33941	8.02959	-0.24393	0.11646	
0.00000	-16.33941	8.02959	-0.24393	0.11646	
0.00000	-16.33941	8.02959	-0.24393	0.11646	
0.00000	-16.33941	8.02959	-0.24393	0.11646	
0.00000	-16.33941	8.02959	-0.24393	0.11646	
0.00000	-16.33941	8.02959	-0.24393	0.11646	
0.00000	-16.33941	8.02959	-0.24393	0.11646	
0.00000	-16.33941	8.02959	-0.24393	0.11646	
0.00000	-16.33941	8.02959	-0.24393	0.11646	
0.00000	-16.33941	8.02959	-0.24393	0.11646	
0.00000	-16.33941	8.02959	-0.24393	0.11646	
0.00000	-16.33941	8.02959	-0.24393	0.11646	
0.00000	-16.33941	8.02959	-0.24393	0.11646	
0.00000	-16.33941	8.02959	-0.24393	0.11646	
0.00000	-16.33941	8.02959	-0.24393	0.11646	
0.00000	-16.33941	8.02959	-0.24393	0.11646	
0.00000	-16.33941	8.02959	-0.24393	0.11646	
0.00000	-16.33941	8.02959	-0.24393	0.11646	
0.00000	-16.33941	8.02959	-0.24393	0.11646	
0.00000	-16.33941	8.02959	-0.24393	0.11646	
0.00000	-16.33941	8.02959	-0.24393	0.11646	
